0.000001
0.948836,0.051164
0.968547,0.031453
0.951856,0.048144
0.972125,0.027875
0.932096,0.067904
0.921291,0.078709
0.914653,0.085347
0.949510,0.050490
0.940997,0.059003
0.573250,0.426750
0.961453,0.038547
0.983446,0.016554
0.951722,0.048278
0.781501,0.218499
0.967115,0.032885
0.950023,0.049977
0.724758,0.275242
0.959481,0.040519
0.954433,0.045567,
0.829834,0.170166,
0.979027,0.020973,
0.985391,0.014609,
0.868989,0.131011,
0.633826,0.366174,
0.930276,0.069724,
0.940385,0.059615,
0.933082,0.066918,
0.950476,0.049524,
0.917357,0.082643,
0.988267,0.011733,
0.958135,0.041865,
0.959543,0.040457,
0.909830,0.090170,
0.947760,0.052240,
0.971256,0.028744,
0.955158,0.044842,
0.906100,0.093900,
0.971493,0.028507,
0.837948,0.162052,
0.567229,0.432771,
0.963033,0.036967,
0.932779,0.067221,
0.963959,0.036041,
0.968206,0.031794,
0.979167,0.020833,
0.845548,0.154452,
0.954784,0.045216,
0.942991,0.057009,
0.942252,0.057748,
0.679326,0.320674,
0.965070,0.034930,
0.894566,0.105434,
0.785973,0.214027,
0.945573,0.054427,
0.966578,0.033422,
0.924543,0.075457,
0.972018,0.027982,
0.962927,0.037073,
0.966068,0.033932,
0.924747,0.075253,
0.944907,0.055093,
0.933766,0.066234,
0.978861,0.021139,
0.974482,0.025518,
0.958808,0.041192,
0.919080,0.080920,
0.985621,0.014379,
0.266132,0.733868,
0.932351,0.067649,
0.907617,0.092383,
0.948125,0.051875,
0.944059,0.055941,
0.615350,0.384650,
0.742344,0.257656,
0.810270,0.189730,
0.979714,0.020286,
0.883529,0.116471,
0.953556,0.046444,
0.973968,0.026032,
0.970883,0.029117,
0.705722,0.294278,
0.924309,0.075691,
0.967457,0.032543,
0.961196,0.038804,
0.973823,0.026177,
0.890073,0.109927,
0.964414,0.035586,
0.957347,0.042653,
0.932982,0.067018,
0.681828,0.318172,
0.933102,0.066898,
0.735075,0.264925,
0.939846,0.060154,
0.982985,0.017015,
0.974468,0.025532,
0.944386,0.055614,
0.951748,0.048252,
0.965610,0.034390,
0.970320,0.029680,
0.928503,0.071497,
0.726850,0.273150,
0.935376,0.064624,
0.932506,0.067494,
0.978085,0.021915,
0.955314,0.044686,
0.953311,0.046689,
0.952926,0.047074,
0.948546,0.051454,
0.581524,0.418476,
0.969242,0.030758,
0.959396,0.040604,
0.956545,0.043455,
0.952374,0.047626,
0.946821,0.053179,
0.919849,0.080151,
0.966426,0.033574,
0.954633,0.045367,
0.954463,0.045537,
0.954905,0.045095,
0.620994,0.379006,
0.964316,0.035684,
0.981869,0.018131,
0.936314,0.063686,
0.712032,0.287968,
0.942974,0.057026,
0.904109,0.095891,
0.865362,0.134638,
0.959167,0.040833,
0.973686,0.026314,
0.971194,0.028806,
0.922735,0.077265,
0.974482,0.025518,
0.966733,0.033267,
0.882556,0.117444,
0.924677,0.075323,
0.947286,0.052714,
0.607796,0.392204,
0.946048,0.053952,
0.972317,0.027683,
0.985929,0.014071,
0.980511,0.019489,
0.963773,0.036227,
0.571327,0.428673,
0.964524,0.035476,
0.953242,0.046758,
0.972813,0.027187,
0.915118,0.084882,
0.953724,0.046276,
0.980322,0.019678,
0.908793,0.091207,
0.982312,0.017688,
0.737888,0.262112,
0.944116,0.055884,
0.946061,0.053939,
0.988071,0.011929,
0.942257,0.057743,
0.708948,0.291052,
0.932570,0.067430,
0.952579,0.047421,
0.946353,0.053647,
0.897182,0.102818,
0.687042,0.312958,
0.962038,0.037962,
0.804961,0.195039,
0.871664,0.128336,
0.963489,0.036511,
0.955268,0.044732,
0.918322,0.081678,
0.962018,0.037982,
0.950607,0.049393,
0.466033,0.533967,
0.973186,0.026814,
0.976422,0.023578,
0.950054,0.049946,
0.977199,0.022801,
0.967240,0.032760,
0.939434,0.060566,
0.942030,0.057970,
0.582102,0.417898,
0.969535,0.030465,
0.958400,0.041600,
0.918796,0.081204,
0.950852,0.049148,
0.887282,0.112718,
0.969984,0.030016,
0.914858,0.085142,
0.948210,0.051790,
0.179016,0.820984,
0.966204,0.033796,
0.964777,0.035223,
0.952283,0.047717,
0.978302,0.021698,
0.898334,0.101666,
0.933189,0.066811,
0.977307,0.022693,
0.937608,0.062392,
0.941332,0.058668,
0.962915,0.037085,
0.860615,0.139385,
0.981151,0.018849,
0.909522,0.090478,
0.791745,0.208255,
0.926135,0.073865,
0.705310,0.294690,
0.929219,0.070781,
0.971319,0.028681,
0.973708,0.026292,
0.897026,0.102974,
0.972780,0.027220,
0.965449,0.034551,
0.794865,0.205135,
0.680856,0.319144,
0.935273,0.064727,
0.908371,0.091629,
0.958555,0.041445,
0.930916,0.069084,
0.962117,0.037883,
0.965653,0.034347,
0.938587,0.061413,
0.952162,0.047838,
0.946214,0.053786,
0.958268,0.041732,
0.840992,0.159008,
0.939512,0.060488,
0.157776,0.842224,
0.976865,0.023135,
0.957536,0.042464,
0.984478,0.015522,
0.828629,0.171371,
0.543251,0.456749,
0.575859,0.424141,
0.939795,0.060205,
0.376325,0.623675,
0.949572,0.050428,
0.633031,0.366969,
0.977772,0.022228,
0.895624,0.104376,
0.946753,0.053247,
0.962612,0.037388,
0.893750,0.106250,
0.870121,0.129879,
0.986424,0.013576,
0.964364,0.035636,
0.695239,0.304761,
0.965154,0.034846,
0.976352,0.023648,
0.928098,0.071902,
0.769442,0.230558,
0.733753,0.266247,
0.931156,0.068844,
0.958869,0.041131,
0.975057,0.024943,
0.986252,0.013748,
0.969574,0.030426,
0.941862,0.058138,
0.952573,0.047427,
0.939746,0.060254,
0.963605,0.036395,
0.460657,0.539343,
0.963173,0.036827,
0.972743,0.027257,
0.915082,0.084918,
0.974879,0.025121,
0.874850,0.125150,
0.982156,0.017844,
0.951126,0.048874,
0.546038,0.453962,
0.900369,0.099631,
0.966095,0.033905,
0.987327,0.012673,
0.376864,0.623136,
0.956377,0.043623,
0.926744,0.073256,
0.959737,0.040263,
0.921700,0.078300,
0.262426,0.737574,
0.937866,0.062134,
0.908380,0.091620,
0.951426,0.048574,
0.937850,0.062150,
0.981468,0.018532,
0.955831,0.044169,
0.966520,0.033480,
0.957473,0.042527,
0.914027,0.085973,
0.975919,0.024081,
0.634965,0.365035,
0.480610,0.519390,
0.937154,0.062846,
0.923922,0.076078,
0.962871,0.037129,
0.980511,0.019489,
0.443785,0.556215,
0.974744,0.025256,
0.973794,0.026206,
0.962210,0.037790,
0.979556,0.020444,
0.794409,0.205591,
0.946804,0.053196,
0.957010,0.042990,
0.092852,0.907148,
0.856802,0.143198,
0.941930,0.058070,
0.960677,0.039323,
0.959394,0.040606,
0.979733,0.020267,
0.948250,0.051750,
0.430992,0.569008,
0.946119,0.053881,
0.929501,0.070499,
0.966692,0.033308,
0.933116,0.066884,
0.948864,0.051136,
0.929775,0.070225,
0.971160,0.028840,
0.767253,0.232747,
0.965372,0.034628,
0.856695,0.143305,
0.980494,0.019506,
0.761119,0.238881,
0.202492,0.797508,
0.939195,0.060805,
0.958788,0.041212,
0.814245,0.185755,
0.965273,0.034727,
0.911054,0.088946,
0.832454,0.167546,
0.306269,0.693731,
0.978356,0.021644,
0.897927,0.102073,
0.962650,0.037350,
0.954153,0.045847,
0.855154,0.144846,
0.973136,0.026864,
0.750027,0.249973,
0.286084,0.713916,
0.967961,0.032039,
0.664740,0.335260,
0.653860,0.346140,
0.451806,0.548194,
0.948638,0.051362,
0.940526,0.059474,
0.942912,0.057088,
0.935520,0.064480,
0.938810,0.061190,
0.970880,0.029120,
0.948657,0.051343,
0.956722,0.043278,
0.921615,0.078385,
0.986813,0.013187,
0.968203,0.031797,
0.863618,0.136382,
0.937633,0.062367,
0.932384,0.067616,
0.949442,0.050558,
0.940513,0.059487,
0.915348,0.084652,
0.957809,0.042191,
0.932622,0.067378,
0.952653,0.047347,
0.951209,0.048791,
0.979154,0.020846,
0.915036,0.084964,
0.983879,0.016121,
0.937091,0.062909,
0.940678,0.059322,
0.970575,0.029425,
0.965194,0.034806,
0.958474,0.041526,
0.951476,0.048524,
0.960383,0.039617,
0.974390,0.025610,
0.941247,0.058753,
0.964504,0.035496,
0.981793,0.018207,
0.970098,0.029902,
0.985898,0.014102,
0.956084,0.043916,
0.830415,0.169585,
0.979776,0.020224,
0.968438,0.031562,
0.968056,0.031944,
0.958604,0.041396,
0.384638,0.615362,
0.583998,0.416002,
0.211570,0.788430,
0.900229,0.099771,
0.553168,0.446832,
0.955897,0.044103,
0.952938,0.047062,
0.932623,0.067377,
0.591465,0.408535,
0.941166,0.058834,
0.952566,0.047434,
0.957555,0.042445,
0.937083,0.062917,
0.966347,0.033653,
0.934856,0.065144,
0.983656,0.016344,
0.971174,0.028826,
0.955972,0.044028,
0.958221,0.041779,
0.848147,0.151853,
0.345342,0.654658,
0.942942,0.057058,
0.954593,0.045407,
0.944455,0.055545,
0.941212,0.058788,
0.939365,0.060635,
0.893737,0.106263,
0.937970,0.062030,
0.935594,0.064406,
0.926439,0.073561,
0.725430,0.274570,
0.977229,0.022771,
0.758548,0.241452,
0.701352,0.298648,
0.979970,0.020030,
0.938321,0.061679,
0.939364,0.060636,
0.973243,0.026757,
0.881058,0.118942,
0.976373,0.023627,
0.944175,0.055825,
0.960205,0.039795,
0.964195,0.035805,
0.946528,0.053472,
0.975489,0.024511,
0.963276,0.036724,
0.945712,0.054288,
0.949668,0.050332,
0.940815,0.059185,
0.230488,0.769512,
0.739710,0.260290,
0.959515,0.040485,
0.945159,0.054841,
0.890568,0.109432,
0.961816,0.038184,
0.940987,0.059013,
0.907441,0.092559,
0.984616,0.015384,
0.947503,0.052497,
0.925057,0.074943,
0.975073,0.024927,
0.915113,0.084887,
0.981183,0.018817,
0.968173,0.031827,
0.958157,0.041843,
0.922929,0.077071,
0.956580,0.043420,
0.954105,0.045895,
0.962638,0.037362,
0.552798,0.447202,
0.936338,0.063662,
0.972675,0.027325,
0.948181,0.051819,
0.907259,0.092741,
0.977179,0.022821,
0.979693,0.020307,
0.984658,0.015342,
0.981606,0.018394,
0.551079,0.448921,
0.973839,0.026161,
0.953647,0.046353,
0.941528,0.058472,
0.789396,0.210604,
0.807078,0.192922,
0.959437,0.040563,
0.961219,0.038781,
0.969336,0.030664,
0.957533,0.042467,
0.976138,0.023862,
0.722939,0.277061,
0.971102,0.028898,
0.892515,0.107485,
0.969795,0.030205,
0.971265,0.028735,
0.991125,0.008875,
0.136289,0.863711,
0.945939,0.054061,
0.981848,0.018152,
0.537406,0.462594,
0.752783,0.247217,
0.954099,0.045901,
0.978465,0.021535,
0.844737,0.155263,
0.952682,0.047318,
0.899472,0.100528,
0.945745,0.054255,
0.883921,0.116079,
0.627615,0.372385,
0.941367,0.058633,
0.910009,0.089991,
0.915520,0.084480,
0.965704,0.034296,
0.941172,0.058828,
0.945912,0.054088,
0.923120,0.076880,
0.945867,0.054133,
0.943036,0.056964,
0.960196,0.039804,
0.947302,0.052698,
0.472121,0.527879,
0.910076,0.089924,
0.925285,0.074715,
0.861102,0.138898,
0.953588,0.046412,
0.966495,0.033505,
0.326279,0.673721,
0.973612,0.026388,
0.984551,0.015449,
0.956642,0.043358,
0.977340,0.022660,
0.709814,0.290186,
0.972564,0.027436,
0.604653,0.395347,
0.966854,0.033146,
0.926446,0.073554,
0.980088,0.019912,
0.919764,0.080236,
0.931899,0.068101,
0.932971,0.067029,
0.892672,0.107328,
0.958586,0.041414,
0.957288,0.042712,
0.947592,0.052408,
0.950771,0.049229,
0.958262,0.041738,
0.959883,0.040117,
0.946806,0.053194,
0.975656,0.024344,
0.632804,0.367196,
0.930407,0.069593,
0.962971,0.037029,
0.961916,0.038084,
0.966762,0.033238,
0.716547,0.283453,
0.982050,0.017950,
0.758900,0.241100,
0.951568,0.048432,
0.835612,0.164388,
0.970384,0.029616,
0.987002,0.012998,
0.948295,0.051705,
0.979340,0.020660,
0.806658,0.193342,
0.957636,0.042364,
0.884082,0.115918,
0.547922,0.452078,
0.488699,0.511301,
0.976523,0.023477,
0.970803,0.029197,
0.949552,0.050448,
0.963899,0.036101,
0.957373,0.042627,
0.936705,0.063295,
0.454377,0.545623,
0.962022,0.037978,
0.845107,0.154893,
0.979304,0.020696,
0.960498,0.039502,
0.982050,0.017950,
0.686058,0.313942,
0.406728,0.593272,
0.948769,0.051231,
0.856407,0.143593,
0.977945,0.022055,
0.852529,0.147471,
0.953953,0.046047,
0.946660,0.053340,
0.908193,0.091807,
0.762322,0.237678,
0.969990,0.030010,
0.949920,0.050080,
0.964421,0.035579,
0.638522,0.361478,
0.679913,0.320087,
0.966145,0.033855,
0.692957,0.307043,
0.968631,0.031369,
0.970690,0.029310,
0.980869,0.019131,
0.944683,0.055317,
0.914027,0.085973,
0.747353,0.252647,
0.971792,0.028208,
0.943466,0.056534,
0.981601,0.018399,
0.279940,0.720060,
0.972117,0.027883,
0.949820,0.050180,
0.722610,0.277390,
0.925702,0.074298,
0.960643,0.039357,
0.855323,0.144677,
0.972005,0.027995,
0.970592,0.029408,
0.980128,0.019872,
0.176495,0.823505,
0.958264,0.041736,
0.940287,0.059713,
0.978413,0.021587,
0.951484,0.048516,
0.912616,0.087384,
0.901478,0.098522,
0.938459,0.061541,
0.925676,0.074324,
0.925075,0.074925,
0.940737,0.059263,
0.985170,0.014830,
0.862841,0.137159,
0.981346,0.018654,
0.752077,0.247923,
0.942836,0.057164,
0.921309,0.078691,
0.939528,0.060472,
0.196719,0.803281,
0.976256,0.023744,
0.928058,0.071942,
0.955260,0.044740,
0.980960,0.019040,
0.896189,0.103811,
0.933768,0.066232,
0.430612,0.569388,
0.493060,0.506940,
0.962050,0.037950,
0.815094,0.184906,
0.975308,0.024692,
0.967536,0.032464,
0.947519,0.052481,
0.813748,0.186252,
0.947621,0.052379,
0.934231,0.065769,
0.982770,0.017230,
0.916693,0.083307,
0.948711,0.051289,
0.982863,0.017137,
0.968112,0.031888,
0.973093,0.026907,
0.920477,0.079523,
0.642329,0.357671,
0.972405,0.027595,
0.930517,0.069483,
0.951209,0.048791,
0.973279,0.026721,
0.941974,0.058026,
0.941655,0.058345,
0.974925,0.025075,
0.981509,0.018491,
0.938281,0.061719,
0.964564,0.035436,
0.969926,0.030074,
0.962249,0.037751,
0.961489,0.038511,
0.969963,0.030037,
0.949319,0.050681,
0.939013,0.060987,
0.300499,0.699501,
0.979857,0.020143,
0.985306,0.014694,
0.979750,0.020250,
0.945718,0.054282,
0.993700,0.006300,
0.957227,0.042773,
0.964245,0.035755,
0.952926,0.047074,
0.951966,0.048034,
0.967228,0.032772,
0.948347,0.051653,
0.988846,0.011154,
0.959086,0.040914,
0.534500,0.465500,
0.965861,0.034139,
0.974851,0.025149,
0.900896,0.099104,
0.953200,0.046800,
0.943654,0.056346,
0.973461,0.026539,
0.706018,0.293982,
0.808474,0.191526,
0.042777,0.957223,
0.925687,0.074313,
0.903675,0.096325,
0.973185,0.026815,
0.957377,0.042623,
0.963946,0.036054,
0.967064,0.032936,
0.978109,0.021891,
0.974989,0.025011,
0.944865,0.055135,
0.937954,0.062046,
0.868305,0.131695,
0.884176,0.115824,
0.951034,0.048966,
0.940893,0.059107,
0.953889,0.046111,
0.793238,0.206762,
0.944548,0.055452,
0.960919,0.039081,
0.981074,0.018926,
0.950152,0.049848,
0.975787,0.024213,
0.936345,0.063655,
0.974355,0.025645,
0.973556,0.026444,
0.981161,0.018839,
0.932503,0.067497,
0.931242,0.068758,
0.954059,0.045941,
0.960678,0.039322,
0.912846,0.087154,
0.925360,0.074640,
0.516058,0.483942,
0.046419,0.953581,
0.949419,0.050581,
0.934616,0.065384,
0.939124,0.060876,
0.952435,0.047565,
0.970878,0.029122,
0.943271,0.056729,
0.565057,0.434943,
0.907453,0.092547,
0.967965,0.032035,
0.967510,0.032490,
0.705045,0.294955,
0.940680,0.059320,
0.785004,0.214996,
0.906297,0.093703,
0.786070,0.213930,
0.971202,0.028798,
0.975315,0.024685,
0.964523,0.035477,
0.946186,0.053814,
0.848442,0.151558,
0.967192,0.032808,
0.945519,0.054481,
0.938720,0.061280,
0.962974,0.037026,
0.940241,0.059759,
0.925689,0.074311,
0.957433,0.042567,
0.969483,0.030517,
0.931518,0.068482,
0.956542,0.043458,
0.972493,0.027507,
0.980602,0.019398,
0.937811,0.062189,
0.958659,0.041341,
0.953772,0.046228,
0.984189,0.015811,
0.956290,0.043710,
0.961967,0.038033,
0.929127,0.070873,
0.752716,0.247284,
0.877577,0.122423,
0.226647,0.773353,
0.924352,0.075648,
0.941125,0.058875,
0.975819,0.024181,
0.971279,0.028721,
0.977145,0.022855,
0.940166,0.059834,
0.951324,0.048676,
0.924031,0.075969,
0.678075,0.321925,
0.980697,0.019303,
0.962223,0.037777,
0.949113,0.050887,
0.955815,0.044185,
0.974969,0.025031,
0.923627,0.076373,
0.654913,0.345087,
0.970882,0.029118,
0.624739,0.375261,
0.938682,0.061318,
0.903252,0.096748,
0.936821,0.063179,
0.973071,0.026929,
0.984017,0.015983,
0.973609,0.026391,
0.790972,0.209028,
0.947749,0.052251,
0.950767,0.049233,
0.612046,0.387954,
0.943271,0.056729,
0.944763,0.055237,
0.900308,0.099692,
0.939328,0.060672,
0.930503,0.069497,
0.942173,0.057827,
0.987043,0.012957,
0.978705,0.021295,
0.946865,0.053135,
0.979898,0.020102,
0.965696,0.034304,
0.940899,0.059101,
0.969344,0.030656,
0.953650,0.046350,
0.969980,0.030020,
0.840615,0.159385,
0.933364,0.066636,
0.965940,0.034060,
0.949817,0.050183,
0.936573,0.063427,
0.887494,0.112506,
0.955613,0.044387,
0.983140,0.016860,
0.946991,0.053009,
0.969882,0.030118,
0.939957,0.060043,
0.964895,0.035105,
0.738391,0.261609,
0.954668,0.045332,
0.906619,0.093381,
0.938829,0.061171,
0.704558,0.295442,
0.707415,0.292585,
0.956405,0.043595,
0.936529,0.063471,
0.951007,0.048993,
0.965517,0.034483,
0.949214,0.050786,
0.882934,0.117066,
0.948012,0.051988,
0.964012,0.035988,
0.981254,0.018746,
0.926753,0.073247,
0.943548,0.056452,
0.981350,0.018650,
0.566470,0.433530,
0.986699,0.013301,
0.978785,0.021215,
0.979555,0.020445,
0.972333,0.027667,
0.819896,0.180104,
0.914459,0.085541,
0.969307,0.030693,
0.929696,0.070304,
0.972371,0.027629,
0.948322,0.051678,
0.430178,0.569822,
0.221879,0.778121,
0.940336,0.059664,
0.967128,0.032872,
0.939224,0.060776,
0.953564,0.046436,
0.973558,0.026442,
0.966800,0.033200,
0.939436,0.060564,
0.947632,0.052368,
0.978110,0.021890,
0.937822,0.062178,
0.830252,0.169748,
0.948496,0.051504,
0.959617,0.040383,
0.962127,0.037873,
0.750979,0.249021,
0.949503,0.050497,
0.984382,0.015618,
0.924183,0.075817,
0.942340,0.057660,
0.957208,0.042792,
0.977022,0.022978,
0.932843,0.067157,
0.948284,0.051716,
0.648358,0.351642,
0.946928,0.053072,
0.949105,0.050895,
0.884271,0.115729,
0.946733,0.053267,
0.972479,0.027521,
0.939205,0.060795,
0.970088,0.029912,
0.946351,0.053649,
0.874293,0.125707,
0.934623,0.065377,
0.405945,0.594055,
0.975021,0.024979,
0.961021,0.038979,
0.987445,0.012555,
0.968717,0.031283,
0.952765,0.047235,
0.951755,0.048245,
0.913293,0.086707,
0.597402,0.402598,
0.993229,0.006771,
0.971713,0.028287,
0.946226,0.053774,
0.969896,0.030104,
0.941565,0.058435,
0.959275,0.040725,
0.151729,0.848271,
0.950672,0.049328,
0.926345,0.073655,
0.940601,0.059399,
0.969276,0.030724,
0.983628,0.016372,
0.772411,0.227589,
0.947783,0.052217,
0.940593,0.059407,
0.976785,0.023215,
0.974858,0.025142,
0.972012,0.027988,
0.813181,0.186819,
0.955425,0.044575,
0.917070,0.082930,
0.959750,0.040250,
0.238791,0.761209,
0.970780,0.029220,
0.945700,0.054300,
0.930360,0.069640,
0.926823,0.073177,
0.958483,0.041517,
0.961114,0.038886,
0.193404,0.806596,
0.974600,0.025400,
0.915657,0.084343,
0.895786,0.104214,
0.830143,0.169857,
0.949437,0.050563,
0.705105,0.294895,
0.970136,0.029864,
0.938138,0.061862,
0.926531,0.073469,
0.113438,0.886562,
0.561315,0.438685,
0.959396,0.040604,
0.954850,0.045150,
0.955128,0.044872,
0.968434,0.031566,
0.942665,0.057335,
0.950172,0.049828,
0.974316,0.025684,
0.950615,0.049385,
0.986467,0.013533,
0.980755,0.019245,
0.975838,0.024162,
0.943249,0.056751,
0.977673,0.022327,
0.955306,0.044694,
0.949851,0.050149,
0.430045,0.569955,
0.945703,0.054297,
0.909243,0.090757,
0.948064,0.051936,
0.944913,0.055087,
0.965199,0.034801,
0.947172,0.052828,
0.961887,0.038113,
0.742981,0.257019,
0.874195,0.125805,
0.948624,0.051376,
0.194466,0.805534,
0.967035,0.032965,
0.611942,0.388058,
0.913917,0.086083,
0.937735,0.062265,
0.958317,0.041683,
0.966073,0.033927,
0.917279,0.082721,
0.947627,0.052373,
0.772209,0.227791,
0.906676,0.093324,
0.911145,0.088855,
0.911827,0.088173,
0.597456,0.402544,
0.977991,0.022009,
0.985220,0.014780,
0.595935,0.404065,
0.971002,0.028998,
0.977619,0.022381,
0.262337,0.737663,
0.915821,0.084179,
0.960131,0.039869,
0.913130,0.086870,
0.973521,0.026479,
0.806477,0.193523,
0.940513,0.059487,
0.936342,0.063658,
0.923792,0.076208,
0.981195,0.018805,
0.965437,0.034563,
0.964126,0.035874,
0.917689,0.082311,
0.980259,0.019741,
0.094645,0.905355,
0.340825,0.659175,
0.950755,0.049245,
0.959487,0.040513,
0.941813,0.058187,
0.910348,0.089652,
0.924968,0.075032,
0.965379,0.034621,
0.964990,0.035010,
0.661611,0.338389,
0.967886,0.032114,
0.810346,0.189654,
0.944514,0.055486,
0.955075,0.044925,
0.960852,0.039148,
0.957522,0.042478,
0.205045,0.794955,
0.764212,0.235788,
0.944033,0.055967,
0.912413,0.087587,
0.916408,0.083592,
0.954245,0.045755,
0.497024,0.502976,
0.939569,0.060431,
0.918080,0.081920,
0.976434,0.023566,
0.985063,0.014937,
0.957860,0.042140,
0.902748,0.097252,
0.954221,0.045779,
0.953998,0.046002,
0.967052,0.032948,
0.953553,0.046447,
0.971188,0.028812,
0.964548,0.035452,
0.955326,0.044674,
0.844127,0.155873,
0.949108,0.050892,
0.183794,0.816206,
0.883414,0.116586,
0.980585,0.019415,
0.947079,0.052921,
0.969312,0.030688,
0.430910,0.569090,
0.673213,0.326787,
0.182792,0.817208,
0.570312,0.429688,
0.942192,0.057808,
0.947664,0.052336,
0.907403,0.092597,
0.904644,0.095356,
0.127106,0.872894,
0.974095,0.025905,
0.913784,0.086216,
0.677398,0.322602,
0.917367,0.082633,
0.981281,0.018719,
0.911841,0.088159,
0.944283,0.055717,
0.931807,0.068193,
0.957393,0.042607,
0.894440,0.105560,
0.448947,0.551053,
0.972936,0.027064,
0.959080,0.040920,
0.967178,0.032822,
0.932990,0.067010,
0.938637,0.061363,
0.973267,0.026733,
0.960266,0.039734,
0.955980,0.044020,
0.973275,0.026725,
0.976058,0.023942,
0.946141,0.053859,
0.920597,0.079403,
0.971969,0.028031,
0.974229,0.025771,
0.962862,0.037138,
0.935358,0.064642,
0.940235,0.059765,
0.969672,0.030328,
0.694274,0.305726,
0.228117,0.771883,
0.939991,0.060009,
0.541275,0.458725,
0.162955,0.837045,
0.925943,0.074057,
0.919248,0.080752,
0.608432,0.391568,
0.084942,0.915058,
0.969052,0.030948,
0.834266,0.165734,
0.958116,0.041884,
0.924332,0.075668,
0.993085,0.006915,
0.806302,0.193698,
0.942637,0.057363,
0.888785,0.111215,
0.776065,0.223935,
0.909439,0.090561,
0.967811,0.032189,
0.953797,0.046203,
0.977240,0.022760,
0.980471,0.019529,
0.937536,0.062464,
0.929022,0.070978,
0.970647,0.029353,
0.934720,0.065280,
0.684791,0.315209,
0.981316,0.018684,
0.959585,0.040415,
0.918612,0.081388,
0.960154,0.039846,
0.647616,0.352384,
0.707147,0.292853,
0.087073,0.912927,
0.990873,0.009127,
0.754437,0.245563,
0.127366,0.872634,
0.980857,0.019143,
0.964172,0.035828,
0.973857,0.026143,
0.942039,0.057961,
0.901391,0.098609,
0.943880,0.056120,
0.942507,0.057493,
0.956630,0.043370,
0.970879,0.029121,
0.977322,0.022678,
0.939220,0.060780,
0.955364,0.044636,
0.909435,0.090565,
0.923062,0.076938,
0.944900,0.055100,
0.912824,0.087176,
0.919709,0.080291,
0.982811,0.017189,
0.977733,0.022267,
0.761085,0.238915,
0.974042,0.025958,
0.978623,0.021377,
0.949419,0.050581,
0.915493,0.084507,
0.956297,0.043703,
0.971892,0.028108,
0.961851,0.038149,
0.942974,0.057026,
